566,,o,occur,,EXP: what this means is that there is a thing z' in probabilistic space at time 1 which corresponds to a thing w' in physical space at time 2 and the properties of w' are in abstract space at time 2 and the negative properties of w' are in abstract space at time 1.,4,,
567,,r,ofᵃ,OFA,(ofᵃ=OFA) & (((bOFAc) & (dACPc)) ≡ (bIAd)),4,a=adjective,
568,,o,ofᵃ,,E.g. Shes a woman ofᵃ courage and courageous is the adjective\counterpart of courage iff shes courageous.,4,,
569,,g,ofᵍ,OFG,(ofᵍ=OFG) & ((cOFGb) ≡ ((bHc) ⊻ (bOWNc) ⊻ (bHWc))),4,g=gerund,
570,,o,ofᵍ,,E.g. A part OFG me wants to go home.,4,,
571,,r,ofⁱ,OFI,(ofⁱ=OFI) & (((bOFIc) & (bIGd) & (cOFPe)) ≡ ((fIGb) & (fIGe))),4,i (arbitrarily chosen),
572,,o,ofⁱ,,E.g. A group[b] ofⁱ tigers is over there iff a tiger isᵍ b and it is over there.,4,,
573,,r,ofᵐ,OFM,(ofᵐ=OFM) & (d=person) & ((bOFMc) ≡ ((bSz) & (cHWb) & (cIGd))),4,,
574,,o,ofᵐ,,E.g. This body ofᵐ mine hurts.,4,,
575,,r,ofʳ,OFQ,(ofʳ=OFR) & (verbal counterpart=VCP) & (((R VCP b) & (The b OFR d)) ≡ (d R)),4,p=phrase,
576,,o,ofʳ,,E.g. ((EX VCP existence) & (The existence OFP water)) ≡ (water EX),4,,
577,,o,ofʳ,,E.g. Exists is the verbal counterpart of existence and the existence ofᵖ water iff water exists.,4,,
578,,r,ofˢ,OFS,(ofˢ=OFS) & ((bOFSc) ≡ (cHGb)),4,s=set,
579,,o,ofˢ,,E.g. 2 members ofˢ a group is equivalent to this group hasᵍ 2 members.,4,,
580,,r,on,ON,(on=ON) & ((bONc) ≡ ((bABc) & (bNXTc))),4,,
581,,o,on,,E.g. I have hair on the top ofˢ my head.,4,,
582,,ns,oneᵖ,,(oneᵖ = person),4,,
583,,r,outside of,OT,(outside of=OT) & ((bOTc) ≡ ((b~INc) & (bSz))),4,,
584,,ra,own,OWN,postponed,4,,
585,,r,ownⁱ,OWI,(ownⁱ=OWI) & ((bOWIc) → (cAIz)),4,i=idea,
586,,o,ownⁱ,,E.g. Disney ownsⁱ Mickey Mouse.  Here what Disney owns is something which exists in imaginary space.,4,,
587,,n,pain,,(c=pain) & (((bIGc) & (bTOd)) ≡ ((z⇿bSSy) & (dHWb) & (d~DSz))),4,,
588,,ns,partᶜ,,(partᶜ=property part),4,c=characteristic,
589,,ns,partᶠ,,(partᶠ=familial part),4,f=familial,
590,,r,participated,PRTC,(bPRTCc) ≡ ((dCAUSc) & (bIGd)),,,
591,,r,participate,PRTC,(bPRTCc) ≡ ((dCAUSc) & (bIGd)),4,,
592,,r,participates,PRTC,(bPRTCc) ≡ ((dCAUSc) & (bIGd)),4,,
593,,as,definite,,(definite = particular),,,
594,,aa,particular,,postponed,4,,
595,,a,particularᵖ,,(b=particular) & (((cIAb) & (cIGd)) ≡ ((eIGd) → (e≠c))),4,,
596,,a,particularᵖ,,(b=particular) & ((cIAb) & (cIGd)) ≡ ((eIGd) → (e≠c)),,,
597,,n,partᵖ,,(c=partᵖ) & (((bIGc) & (bOFd)) ≡ (dHWb)),4,,
598,,ns,partˢ,,(partˢ=physical spatial part),4,s=space,
599,,a,past,,(c=past) & (d=current present) & ((bIAc) ≡ (dAb)),4,,
600,,ns,pastᵉ,,(pastᵉ=entire past),4,e=entire,
601,,n,period,,(c=period) & (d=moment) & ((bIGc) ≡ ((eTf) & (gTh) & (((iAf) & (hAi)) ≡ (iIGb)))),4,,
602,,as,permitted,,(permitted = morally contingent),4,,
603,,as,permittedˡ,,(permittedˡ=legally contingent),4,,
604,,n,person,,(c=person) & (d=personhood) & ((bIGc) ≡ (bHd)),4,,
605,,n,phenomenon,,(c=phenomenon) & (d=event) & ((bIGc) ≡ ((bIGd) & (zIGb))),4,,
606,,ns,phenomenonᵉ,,(phenomenonᵉ=event),4,e=event,
607,,o,phenomenonᵉ,,EXP: Phenomenon also has a wider usage which may even be synonymous with 'thing' which we are ignoring for the moment.,4,,
608,,ra,phrase,,phrase: postponed,4,,
609,,as,physical ,,(physical=material),4,,
610,,r,physical contingent condition,CC,(contingent physical condition=CC) & (given=GV) & (e=abstract space) & (f=possible worlds) & (((bScTd) & (eScTf) & (pCCq GVr)) ≡ ((p⇿eSc) & (q⇿bSc) & (fSUTz) & (zSUTd) & (((rIe) & (pTd)) → ((qPy Tz) & (¬qP x Tz))) & (((rIe) & (p~Td)) → ((qPw Tz) & (¬qPv Tz))) & (pP mn f) & (wANr) & (vANq) & (yANs) & (xANt) & (rAFq) & (tAFs))),4,,
611,,n,physical law,,(c=physical law) & (d=situation) & ((bIGc) ≡ ((bPα) & (bIGd))),4,,
612,,n,physical relationship,,(z=physical relationship) & (y=subject) & (x=relationship) & ((bIGz) ≡ ((bHVc) & (bIGx) & (cIGy) & (eHc) & (eSf))),4,,
613,,n,physical spatial part,,(c=physical spatial part) & (((bIGc) & (bOFd)) ≡ ((bSz) & (dSy) & (zINy))),4,,
614,,o,physical spatial part,,E.g. The White House is part of Washington DC.,4,,
615,,n,physical spatial whole,,(c=physical spatial whole) & (((bIGc) & (bOFd)) ≡ ((bSz) & (dSy) & (yINz))),4,,
616,,n,physical temporal part,,(c=physical temporal part) & (((bIGc) & (bOFd)) ≡ ((bTz) & (dTy) & (zDURy))),4,,
617,,o,physical temporal part,,E.g. The Battle of the Somme was a temporal part of WWI.,4,,
618,,n,physical temporal whole,,(c=physical temporal whole) & (((bIGc) & (bOFd)) ≡ ((bTz) & (dTy) & (yDURz))),4,,
619,,as,physicalᶜ,,(physicalᶜ = materialᶜ),4,,
620,,a,physically contingent,,(b=physically contingent) & (c=relata) & (d=abstract space) & (((pSeTf) ⊃ (qIAb Tg)) ≡ (((pSeTf) → ((qPx Tg) & (q~Pw Tg))) & (ySUTg) &  (gSUTf))),4,,
621,,a,physically impossible,,(b=physically impossible) & (c=relata) & (d=abstract space) & (((pSeTf) ⊃ (qIAb Tg)) ≡ (((pSeTf) → ((q~Pα Tg) & (¬qPα Tg))) & (zCRRq) & (z~Id Ty) & (ySUTg) & (gSUTf))),4,,
622,,a,physically necessary,,(b=physically necessary) & (c=relata) & (d=abstract space) & (succeedᵗ=SUT) & (correspond=CRR) & (((pSeTf) ⊃ (qIAb Tg)) ≡ (((pSeTf) → ((qPα Tg) & (¬q~Pα Tg) & (zId Ty))) & (zCRRq) & (ySUTg) & (gSUTf))),4,,
623,,a,physically possible,,(b=physically possible) & (c=physically necessary) & (d=physically contingent) & ((pIAb) ≡ ((pIAc) ⊻ (pIAd))),4,,
624,,as,physicalᵐ,,(physicalᵐ = materialᵐ),4,,
625,,ns,place,,(place=region),4,,
626,,n,plan,,(c=plan) & ((bIGc) ≡ ((bCAUc) & (z⇿bCAUc) & (bDSz) & (y⇿zPx) & (bBy))),4,,
627,,ns,platonic space,,(platonic space=abstract space),4,,
628,,n,pleasure,,(c=pleasure) & (((bIGc) & (bTOd)) ≡ ((z⇿bSSy) & (dHWb) & (bDSd))),4,,
629,,r,plural counterpart,PCP,(plural counterpart=PCP) & (d=plural) & (e=singular) & (f=root word) & (((bIGd) & (bOFc)) ≡ ((cIGe) & (bIGz) & (cIGz) & (zIGf) & (mny bEXV)) ≡ (bPCPc)),4,,
630,,n,plural counterpart of,,(e=plural counterpart) & ((bPCPc) ≡ ((bIGe) & (bOFc))),4,,
631,,n,point,,(c=point) & ((bIGc) ≡ (dSb)),4,,
632,,ns,point in probabilistic space,,(point in probabilistic space=possible world),4,,
633,,n,pointˢ,,(c=pointˢ) & (((bIGc)) → ((dLFb) & (bLFe) & (((zLFd) & (eLFz)) → (z=b)))),4,s=simplified,
634,,a,positively infiniteᵍ,,(c=positively infiniteᵍ) & (((bIAc) & (bPCPd)) ≡ (((zIGd) & (zANy)) → ((xIGd) & (xANw) & (wAFy)))),4,,
635,,aa,possible,,(b=possible) & ((pIAb) ≡ ((pIA⊤) & (¬pIA⊤))),4,,
636,,n,possible relationship,,(c=possible relationship) & ((bIGc) ≡ (bPz)),4,,
637,,n,possible world,,(c=possible world) & ((bIGc) ≡ (zPb)),4,,
638,,o,possible world,,EXP: because 'point' has such a long definition we can usually prove everything we need using that word with the simplified version.,4,,
639,,as,precise,,(precise = certain),4,,
640,,n,premise,,(c=premise) & (((bIGc) & (bFORd)) ≡ ((α~⊃b) & (bIGz) & (z⊃d))),4,,
641,,n,present,,(c=present) & (d=current present) & (e=previous present) & (f=moment) & ((bIGc) ≡ (((bIGe) ⊻ (b=d)) & (bIGf))),4,,
642,,a,presentᵃ,,(c=presentᵃ) & (d=present) & ((cACPd)),4,a=adjective,
643,,r,prevent,PRV,(prevent=PRV) & ((bPRVc) ≡ ((xCRRc) & ((bSzTy) → (x~Pα Tw)) & (wSUTy))),4,,
644,,n,previous present,,(z=previous present) & (y=current present) & ((bIGz) ≡ (yAb)) *,4,,
645,,n,probability,,(c=probability) & (g=ratio) & (h=possible worlds) & (f=abstract space) & (given=GV) & (((bIGc) & (bOFd GVe)) ≡ ((eIf) → ((dPb h) & (bIGg)))),4,,
646,,n,probable,,(c=probable) & ((pIGc) ≡ (pPz)),4,,
647,,n,proper name,,(c=proper name) & (((bHd) & (dIGc)) ≡ (((bHz) ≡ (bHd)) & (α~IGd) & (α~IGb))),4,,
648,,o,proper name,,"EXP: what this means is that you are only named x iff you have a certain set of properties z' and, further, your name d is not a group but an individual thing and only individuals have proper names.",4,,
649,,n,propertyᵒ,,(c=property) & ((bIGc) ≡ (zHb)),4,,
650,,n,property,,(c=property) & ((bIGc) ≡ (zIAb)),,,
651,,n,property bearer,,(c=property bearer) & ((bIGc) ≡ (bHz)),4,,
652,,n,property part,,(c=property part) & (((bIGc) & (bOFd)) ≡ ((dHb) ⊻ (dIAb))),4,,
653,,o,property part,,E.g. My humor is part of me and I am humurous.,4,,
654,,n,propertyᵒ,,(c=propertyᵒ) & ((bIGc) ≡ (zOWNb)),4,o=own,
655,,n,putative fact,,(b=putative fact) & (((pIGb) & (pTOc)) ≡ (cKNp)),4,,
656,,n,putative mistake,,(d=putative mistake) & (e=abstract space) & (make=MK) & ((y⇿cCAz) & (w⇿yIe) & (((bMKc) & (cTOb) & (cIGd)) ≡ ((bCAc Tw) & (zOC Tv) & (vSUTw) & ((yIe) ⊻ ((yAIx) & (bHWx))) & (bBw) & (b~DSz)))),4,,
657,,e,putatively,,(putatively b TOc) ≡ (cBb),4,,
658,,ns,qualia ,,(qualia=sensation),4,,
659,,n,quantity,,(c=quantity) & (((bIGc) & (bOFd) & (dPCPe)) ≡ ((zIGe) & (zANb) & (zIAf) & (((yIGe) & (yANw)) → (w~AFb)))),4,,
660,,r,raise the probability of,RAS,(raise the probability of=RAS) & ((bRASc) ≡ (bCASc)),4,,
661,,ra,ratio,,postponed,4,,
662,,as,real,,(real=actual),4,,
663,,n,real group,,(c=real group) & (d=abstractspace) & (v⇿(xIGb) ⇔ (xHw)) & ((bIGc) ≡ ((zIGb) & (yIGb) & (vId))),4,,
664,,ns,real space,,(real space=space),4,,
665,,ra,real time,,postponed,4,,
666,,o,real time,,"E.g. I only use testimony of Stalin that was written down in real time, not testimony that was written down years after the fact.",4,,
667,,n,reality,,(b=reality) ≡ (zIb),4,,
668,,es,really,,(really=actually),4,,
669,,r,referᵖ,REF,(refersᵖ to=REF) & (e=person) & ((bREFc) ≡ ((bCAUz) & (zCAUp) & (p⇿yTKc) & (bIGe) & (bDSp))),4,,
670,,n,region,,(c=region) & ((bIGc) ≡ (zINNb)),4,,
671,,n,relationship,,(c=relationship) & (d=subject) & (e=non alethic space relation) & (g=locative relationship) & ((bIGc) ≡ ((zIGd) & (yIGe) & (xIGf) & (wIGg) & (bHVz) & (bHVy) & (bHVx) & (bIGd) & (wHVb))),4,,
672,,o,relationship,,"EXP: The reason why a relationship is a subject of a locative relationship is because each relationship must be located in one of the three alethic spaces: imaginary, probabilistic, abstract.",4,,
673,,r,right of,RT,(right of=RT) & ((bRTc) ≡ (cLFb)),4,,
674,,r,rightᵃ of,RIG,(rightᵃ of=RIG) & ((bRIGc) ≡ ((bSz) & (cLFz))),4,a=abstract,
675,,r,rightᵇ,RTE,(rightᵇ of=RTE) & ((bRTEc) ≡ ((cSz) & (zLFb))),4,,
676,,r,rightᵐ of,RGT,(rightᵐ of=RGT) & ((bRGTc) ≡ ((bSz) & (cSy) & (yLFz))),4,m=material,
677,,r,seem,SM,(seem=SM) & (z=reality) & ((bSM TOc) ≡ ((zIGc) & (zBp) & (p~Iz))),4,,
678,,n,sensation,,(c=sensation) & (((bIGc) & (bOFd)) ≡ ((bSSz) & (dHWb))),4,,
679,,o,sensation,,EXP: what this means is that a sensation is something that a sentient being has and 'a sentient being has something' forms a sensational relationship which is at a point in sensational space.,4,,
680,,n,sensational space,,(c=sensational space) & ((bIGc) ≡ (zSSb)),4,,
681,,rs,sense ,,(sense=EXP),4,,
682,,ns,sense datum ,,(sense datum=sensation),4,,
683,,ns,sensorium,,(sensorium=sensational space),4,,
684,,ns,sentenceʳ,,(sentenceʳ=relationship),4,r=relationship,
685,,n,sentient being,,(c=sentient being) & (e=body) & ((bIGc) ≡ ((zTKy) & (zDSx) & (bHWz) & (bHWd) & (dIGe)),4,,
686,,r,share,SHR,(share=SHR) & ((b cSHRd) ≡ (((bHd) & (cHd)) ⊻ ((bOWNd) & (cOWNd)) ⊻ ((bHWd) & (cHWd)))),4,,
687,,a,significant,,(b=significant) & (c=grammatical) & ((pIAb) ≡ ((pIA⊤) & (pIAc))),4,,
688,,r,similar to,SML,(similar to=SML) & (d=essence) & ((bSMLc) ≡ ((bHz) & (zIGd) & (cH mn y) & (yIGz))),4,,
689,,o,similar to,,EXP: what this means is b is similar to c iff b has essence z' and c has many properties which belong to essence z'. ,4,,
690,,n,simple individual,,(c=simple individual) & ((bIGc) ≡ ((bSz) & ((ySx) → (x~INz)))),4,,
691,,o,simple individual,,EXP: The only simple individuals are the fundamental particles which is to say if something is material then it does not occupy the space inside the simple individuals.,4,,
692,,r,simultaenous with,SIM,(simultaneous with=SIM) & ((bSIMc) ≡ ((bTz) & (cTz))),4,,
693,,o,simultaenous with,,E.g. Saratoga was simultaneous with the Revolution iff Saratoga existed at 1777 and the Revolution existed at 1777.,4,,
694,,n,situation,,(b=situation) & (c=relationship) & (d=relata) & (have=HV) & ((pIGb) ≡ ((pIGc) & (zIGd) & (pHVz) & (zSy))),4,,
695,,ns,sort,,(sort=type),4,,
696,,nub,space,,(b=space) ≡ ((zSy) ≡ (yIGb)),4,,
697,,ns,spaceʳ ,,(spaceʳ=region),4,r=region,
698,,n,spatial object,,(c=spatial object) & (d=point) & (e=region) & ((bIGc) ≡ (zSb)),4,r = region,
699,,ns,species ,,(species=kind),4,,
700,,ns,state,,(state=property),4,,
701,,r,state,STT,(stateˢ=STT) & ((bSTTc) ≡ ((bCAUz) & (zRFc))),4,s=say,
702,,o,state,,E.g. The house was in a state of delapidation iff the house had the property delapidation.,4,,
703,,ns,statement,,(statement=relationship),4,,
704,,rs,states,,(states = STT),4,,
705,,r,stronger than,STR,(stronger than=STR) & (f=abstract space) & (z⇿(eIf) ⊃ (dCAb)) & (y⇿(eIf) ⊃ (dCAc)) & (((bSTRc GVe) & (dDSb) & (dDSc)) ≡ ((zPx) & (yPw) & (wANv) & (xANu) & (uAFv))),4,,
706,,ns,subgroup,,(subgroup=type),4,,
707,,n,subject,,(c=subject) & (d=relation) & (e=noun) & ((bIGc) ≡ ((zIGd) & (bIGe) & (zAWb))),4,,
708,,o,subject,,"EXP: Of course, identifying the subject is much more difficult than simply being the first noun before the relation but currently we are only working with very simple sentences and this definition works for now, but of course will have to be revised when we tackle more complex grammatical forms.",4,,
709,,a,succeeding,,(c=succeeding) & ((bIAc * d) ≡ (bAd)),4,,
710,,a,succeedingⁿ,,(c=succeedingⁿ) & ((bIAc * d) ≡ (bAFd)),4,n=number,
711,,r,succeeds,SC,(succeeds=SC) & ((bSCc) ≡ ((dANe) → ~((dAFc) & (bAFe)))),4,,
712,,r,succeedsᵐ,SCM,(succeedᵐ=SCM) & (bSCMc) ≡ ((cIGd) & (bIGd) & (cMTL Te) & (bMTL Tf) & (fAe)),4,,
713,,r,succeedsᵒ,SUO,(succeedᵒ=SUO) & ((bSUOc) ≡ ((cOC Td) & (bOC Te) & (bIGf) & (cIGf) & (eAd) & ((gIGf Th) → ~((eAh) & (hAd))))),4,,
714,,r,succeedsᵒ,,"E.g. The alarm went off for the third time, i.e., the third alarm succeeded the second alarm.",4,,
715,,r,succeedsᵖ,SCP,(succeedᵖ=SCP) & ((bSCPc ASCd) ≡ ((c=d Te) & (b=d Tf) & (fAe) & ((g=d Th) → (h~CBTf e)))),4,,
716,,r,succeedsᵖ,,E.g. Jefferson suceeds Adams as President.,4,,
717,,r,succeedsˢ,SCD,(succeedˢ=SCD) & ((bSCDc ASCd) ≡ ((bIGd) & (cIGd) & (bSe) & (cSf) & (eDf) & ((gIGd) → ~((fDg) & (gDe))))),4,,
718,,r,succeedsˢ,,"E.g. The third cargo department (from the right) was the damaged one, i.e. the third department succeeds the second.  The third god on the totem pole was Hermes, i.e. Hermes succeeds another god on the totem pole.  Earth is the third planet from the Sun, i.e. Earth succeeds Venus.",4,,
719,,r,succeedsᵗ,SUT,(succeedᵗ=SUT) & ((bSUTc ASCd) ≡ ((eTb) & (fTc) & (bAc) & ((gTh) → ~((bAh) & (hAc))))),4,,
720,,r,succeedsᵗ,,E.g. Moment 3 succeeds moment 4.,4,,
721,,r,succeedsᵘ,SCU,(succeedᵘ=SCU) & ((bSCUc) ≡ ((dUTc Te) & (fUTb Tf) & ((f=d) ⊻ (f~=d)) & (bIGg) & (cIGg) & (((hUTi Tj) & (iIGg)) → ~((fAj) & (jAe))))),4,,
722,,r,succeedsᵘ,,"E.g. We have two excellent bedrooms and a third for the maid, i.e. the third bedroom succeeds the second.",4,,
723,,as,supernatural,,(supernatural=divine),4,,
724,,n,symbol,,(c=symbol) & ((bIGc) ≡ (bRFz)),4,,
725,,r,synonymous with ,,synonymous with==,4,,
726,,o,synonymous with ,,E.g. red is synonymous with crimson.,4,,
727,,r,synonymousᵖ with,,synonymousᵖ with=≡,4,p=phrase,
728,,o,synonymousᵖ with,,E.g. The phrase There are dogs is synonymous with dogs exist.,4,,
729,,n,table,,artificial,4,,
730,,a,teleologically contingent,,(b=teleologically contingent) & (((cDSd) & (pIAb c)) ≡ (((c~CAUp Tx) → ((dPu Tw) & (d~Pv))) & ((cCAUp Tx) → ((dPz Tw) & (d~Py Tw))))),4,,
731,,a,teleologically impossible,,(b=teleologically impossible) & (((cDSd) & (pIAb c)) ≡ (((cCAUp Tx) → (d~Pα Tw)) & ((c~CAUp Tx) → ((dPz Tw) & (d~Py Tw))))),4,,
732,,a,teleologically necessary,,(b=teleologicallynecessary) & (((cDSd) & (pIAb c)) ≡ (((c~CAUp Tx) → (d~Pα Tw)) & ((cCAUp Tx) → ((dPz Tw) & (d~Py Tw))))),4,,
733,,a,teleologically possible,,(b=teleologically possible) & (c=teleologically necessary) & (d=teleologically contingent) & ((pIAb) ≡ ((pIAc) ⊻ (pIAd))),4,,
734,,n,temporal object,,(c=temporal object) & (d=moment) & (e=period) & ((bIGc) ≡ (zTb)),4,,
735,,r,tend toward,TD,(tend=TD) & ((b ScTd TD e Tf) ≡ (((bScTd) → ((z~PwTf) & (zPvTf))) & (z⇿eSc) & (fSUTx) & (xSUTd))),4,,
736,,rs,thenⁱ ,,(thenⁱ=⊢),4,i = implication,
737,,rs,therefore ,,(therefore=⊢),4,,
738,,n,thought,,(c=thought) & ((bIGc) ≡ (zTKb)),4,,
739,,rs,thus ,,(thus=⊢),4,,
740,,n,time,,((b=time) ≡ (((zTy) → (yIGb)) & (bIAc))) & (c=definite),4,,
741,,o,time,,EXP: something occurs during a period or at a moment iff those moments or periods are a member of time.,4,,
742,,ns,timeᵐ ,,(timeᵐ=moment),4,m = moment,
743,,o,timeᵐ ,,E.g. At what timeᵐ did you see him?,4,,
744,,na,timeᵗ,,postponed,4,,
745,,ra,top,,top: postponed,4,,
746,,ns,trait ,,(trait=property),4,,
747,,a,true,,(c=true) & (d=reality) & ((bIAc) ≡ (bId)),4,,
748,,n,true.,,(c=true) & (d=absolutely true) & (e=putatively true) & ((b=c) ≡ ((b=d) ⊻ (b=e))),4,,
749,,n,truth value,,(c=truth value) & (e=truth) & (f=falsehood) & ((bIGc) ≡ ((b⇒e) & (b⇒f))),4,,
750,,r,try,TRY,(try=TRY) & (d=abstract space) & ((bTRYc) ≡ ((uCRRc) & (bCAUy) & ((yId) → ((uPw) & (¬uPv))) & (x⇿yCAUc) & (bBx) & (bDSc))),4,,
751,,n,type,,(c=type) & (((bIGc) & (bOFd)) ≡ ((zIGb) → (zIGd))),4,,
752,,a,unacceptable,,(b=unacceptable) & ((pIAb TO c) ≡ ((zCRRp) & (y⇿z~Pα) & (cDSy))),4,,
753,,as,uncertain,,(vague = uncertain),4,,
754,,a,unique,,(c=unique) & ((bIAc) ≡ (α~IGb)),4,,
755,,n,unique essence,,(c=unique essence) & (e=proper name) & (((bIGc) & (dHb)) ≡ (((dHz) ≡ (dHb)) & (yIGb) & (zIGe))),4,,
756,,o,unique essence,,EXP: What this definition means is that one is identified with a proper name iff they have a certain set of properties b.  We also do not need to use the word necessarily because this is implicit in the ≡ sign.,4,,
757,,a,upper class,,(d=upper) & (c=class) & (f=abstract essence) & (((bIGc) & (bIAd) & (eIGb)) ≡ (((zIGe) ≡ (zHy)) & (yIGf) & (((xIGe) & (α~IGx)) → (xSw)))),4,,
758,,ra,utters,UT,postponed,4,,
759,,a,vague,,(b=vague) & (((cIAb) & (cTOd Tg)) ≡ ((dTKe Tg) & (kAg) & (dTKi))) & (f=reality) & (g=now) & ((e⇿(cIf)) & (h⇿(d~TKe Tk)) & (i⇿hPj),4,,
760,,na,vague pairs,,(b=vague pairs) & ((c andᶜ d IAb) ≡ ((e⇿(fRc)) & (g⇿(hRd)) & (e⊗g) & (iTK,4,,
761,,r,variable space relation,D,(bDc) ≡ ((bLFc) ⊻ (bRTc) ⊻ (bABc) ⊻ (bBLc) ⊻ (bFRc) ⊻ (bBHc)),4,,
762,,r,violate,VIO,(violate=VIO) & (b=action) & ((pVIOq) ≡ ((zDSy) & (y⇿q~Pα) & (pCRRq) & (pIb) & (pIGb))),4,,
763,,n,void,,((b=void) ≡ ((cIGz) → (c~Sb))) & (z=thing),4,,
764,,ra,went,GO,(GO = MOV),4,,
765,,rs,while,,(while=DUR),4,,
766,,o,while,,E.g. I played the banjo while he played the fiddle.,4,,
767,,ns,whileⁿ ,,(whileⁿ=period),4,n=noun,
768,,o,whileⁿ ,,E.g. I talked to him for a whileⁿ.,4,,
769,,n,word,,(c=word) & ((bIGc) → ((bAWz) ⊻ (zAWb))),4,,
770,,o,word,,"EXP: We have barely done any research on the relation AW.  We only adopted it into our system so as to disambiguate the words 'in' and 'after' since words can be after other words and words are said to be 'in' sentences.  Consequently, our definition of word is not meant to be taken as definitive.",4,,
771,,nm,cars,,plural of car,4.1,,
772,,nm,cats,,plural of cat,4.1,,
773,,nm,concepts,,plural of concept,4.1,,
774,,nm,dogs,,plural of dog,4.1,,
775,,nm,eiffel towers,,plural of eiffel tower,4.1,,
776,,nm,eyes,,plural of eye,4.1,,
777,,nm,girls,,plural of girl,4.1,,
778,,nm,groups,,plural of group,4.1,,
779,,nm,hydrogens,,plural of hydrogen,4.1,,
780,,nm,instances,,plural of instance,4.1,,
781,,nm,integers,,plural of integer,4.1,,
782,,nm,mammals,,plural of mammal,4.1,,
783,,nm,men,,plural of man,4.1,,
784,,nm,minds,,plural of mind,4.1,,
785,,nm,moments,,plural of moment,4.1,,
786,,nm,moons,,plural of moon,4.1,,
787,,nm,people,,plural of person,4.1,,
788,,nm,pyramids,,plural of pyramid,4.1,,
789,,nm,reptiles,,plural of reptile,4.1,,
790,,nm,russians,,plural of russian,4.1,,
791,,nm,thoughts,,plural of thought,4.1,,
792,,nm,us presidents,,plural of us president,4.1,,
793,,n,0,,((b=0) ≡ ((cAFb) & (bAFe) & (bIAd) & (cIAd))) & (c=1) & (d=definite) & (e=-1),5,,
794,,n,1,,((b=1) ≡ ((cAFb) & (bAFe) & (bIAd) & (cIAd))) & (c=2) & (d=definite) & (e=0),5,,
795,,n,2,,((b=2) ≡ ((cAFb) & (bAFe) & (bIAd) & (cIAd))) & (c=3) & (d=definite) & (e=1),5,,
796,,n,3,,((b=3) ≡ ((cAFb) & (bAFe) & (bIAd) & (cIAd))) & (c=4) & (d=definite) & (e=2),5,,
797,,dd,at least one,,(at least one bRc) ≡ ((zRc) & (zIGb)),5,,
798,,dd,at least three,,((at least three bRc) & (bOFd) & (bIGe)) ≡ ((zRc) & (zIGd) & (yRc) & (yIGd) & (xIGd) & (xRc))) & (e=plural form),5,,
799,,dd,at least two,,(((at least two bRc) & (bOFd) & (bIGe)) ≡ ((zRc) & (zIGd) & (yRc) & (yIGd))) & (e=plural form),5,,
800,,dd,exactly one,,(exactly one b R c) ≡ ((zIGb) & (((yIGb) & (yRc)) → (y=z))),5,,
801,,dd,exactly three,,(((exactly three bRc) & (bOFd) & (bIGe)) ≡ ((yIGd) & (xIGd) & (yRc) & (xRc) & (wRc) & (wIGd) & (((zIGd) & (zRc)) → ((z=y) ⊻ (z=x) ⊻ (z=w))))) & (e=plural form),5,,
802,,dd,exactly two,,(((exactly two bRc) & (bOFd) & (bIGe)) ≡ ((yIGd) & (xIGd) & (yRc) & (xRc) & (((zIGd) & (zRc)) → ((z=y) ⊻ (z=x))))) & (e=plural form),5,,
803,,a,secondᵐ,,(z=secondᵐ) & (y=firstᵐ) & ((bIAz) & (bIGc)) ≡ ((dIAy) & (dIGc) & (bSCMd)),5,,
804,,a,secondᵐ,,E.g. This was the second edition of War and Peace.  She was a second generation American.,5,,
805,,a,secondᵒ,,(z=secondᵒ) & (y=firstᵒ) & ((bIAz) & (bIGc)) ≡ ((dIAy) & (dIGc) & (bSUOd)),5,,
806,,a,secondᵒ,,E.g. The alarm went off for the second time.,5,,
807,,a,secondᵖ,,(z=secondᵖ) & (y=firstᵖ) & ((bIAz) & (b=c Te)) ≡ ((dIAy) & (d=c Tf) & (bSCPd ASCc)),5,,
808,,a,secondᵖ,,E.g. Adams was the second president.,5,,
809,,a,secondˢ,,(z=secondˢ) & (y=firstˢ) & ((bIAz) & (bIGc)) ≡ ((dIAy) & (dIGc) & (bSCDd)),5,,
810,,a,secondˢ,,E.g. Venus is the second planet from the sun.,5,,
811,,a,secondᵘ,,(z=secondᵘ) & (y=firstᵘ) & ((bIAz) & (bIGc)) ≡ ((dIAy) & (dIGc) & (bSCUd)),5,,
812,,a,secondᵘ,,E.g. The second bedroom I mentioned is over there.,5,,
813,,dd,zero,,(bR zero c) ≡ ((b~Rc) & (cAN0)),5,,
814,,dd,zero,,(zero = no),5,,
815,,na,7pm,,postponed,6,,
816,,na,alcohol,,(c=alcohol) & (d=natural) & ((bIAc) → (bIAd)),6,,
817,,a,aristotelianᶜ,,(c=aristotelianᶜ) & (d=aristotle) & ((bIAc) ≡ (bSMLd)) ,6,c=comparitive,
818,,n,aristotelianness,,((b=aristotelianness) ≡ ((cHb) & (cIGd))) & (c=Aristotle) & (d=person),6,,
819,,n,aristotelianness,,"EXP: For our current purposes we're not trying to prove anything complicated about Aristotle, so the only necessary condition we need for now is that he is a person.",6,,
820,,ra,bark,BRK,postponed,6,,
821,,ra,barks,BRK,postponed,6,,
822,,ra,born,BRN,postponed,6,,
823,,ra,calculate,CLC,postponed,6,,
824,,ra,calculates,CLC,postponed,6,,
